id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23509129,"24hr Private Entrance, Double Bed, 3 piece bath- A",159646499,1468553716123672711,Charles,,Bayview Woods-Steeles,43.80553,-79.37976,Private room,45,28,30,2024-05-03,0.3,3,180,0,STR-2010-FPBDVC
23509372,"24hr Private Entrance, Double Bed, 3 piece bath-C",159646499,1468553716123672711,Charles,,Bayview Woods-Steeles,43.80553,-79.37976,Private room,49,28,45,2026-02-28,0.45,3,270,2,STR-2010-FPBDVC
23436428,"24hr Private Entrance, Double Bed, 3 piece bath-B",159646499,1468553716123672711,Charles,,Bayview Woods-Steeles,43.80553,-79.37976,Private room,45,28,45,2026-01-24,0.45,3,180,2,STR-2010-FPBDVC
25098027,"Modern 2 bedroom Basement, free Parking.",189713885,1468984039257148132,Nasrin,,Bayview Woods-Steeles,43.80183,-79.39013,Entire home/apt,94,28,48,2024-10-20,0.49,1,50,0,
29512805,Private Basement (1 Bedroom + Den) Apartment,222245477,1469176288687171989,Reza,,Bayview Woods-Steeles,43.7982,-79.376,Entire home/apt,111,28,165,2025-01-31,1.81,1,176,0,STR-2009-HHCHBJ
20800535,Uptown Separate Bright Suite ( Free Parking ),128013575,1462934967733472626,Shahrokh,,Bedford Park-Nortown,43.735988375689161,-79.40566326,Entire home/apt,326,1,190,2026-05-06,1.8,1,58,19,STR-2306-HZDXVZ
7074789,"#1 La Cobacha! Eglinton West & Keele, West Toronto",37093240,1465552424522219457,Israel Quintero Rosas,,Beechborough-Greenbrook,43.69159,-79.47304,Private room,89,3,93,2025-09-10,0.72,3,172,2,STR-2012-FXXVHD
18397880,"Cozy private upstairs,  Eglinton west & Keele.",37093240,1465552424522219457,Israel Quintero Rosas,,Beechborough-Greenbrook,43.69154,-79.47303,Private room,107,4,51,2025-09-10,0.47,3,146,5,STR-2012-FXXVHD
10072094,"#2 Good Vibes, Eglinton West & Keele. Non-smokers",37093240,1465552424522219457,Israel Quintero Rosas,,Beechborough-Greenbrook,43.69154,-79.47303,Private room,97,3,64,2025-09-13,0.52,3,168,4,STR-2012-FXXVHD
13783591,"Conveniently Located, Cozy & Clean Room (RM 1)",77919672,1466954920705080100,Adelaida,,Bendale,43.763762015114523,-79.25988113,Private room,80,1,262,2026-05-18,2.2,3,303,35,STR-2009-HJYXPK
13783756,"Conveniently Located, Spacious & Clean Room (RM2)",77919672,1466954920705080100,Adelaida,,Bendale,43.76156323,-79.25813601,Private room,92,1,170,2026-04-17,2,3,337,23,STR-2009-HJYXPK
15568866,"Conveniently Located, Spacious & Clean Room (RM 3)",77919672,1466954920705080100,Adelaida,,Bendale,43.76233,-79.26015,Private room,80,1,219,2026-05-13,1.95,3,315,33,STR-2009-HJYXPK
4815187,Toronto *Birchcliff Beaches,7738907,1462562222715115049,Dany,,Birchcliffe-Cliffside,43.69266,-79.27191,Entire home/apt,49,28,28,2026-03-01,0.45,1,232,5,STR-2203-HXMKVL
1604069,"Away to Relax! Lake View, 2nd floor, Private Bath",8546454,1462565562085190118,Lucille,,Birchcliffe-Cliffside,43.69348,-79.25967,Private room,143,3,507,2026-05-18,3.28,1,242,19,STR-2009-FSFXPC
4603634,"Studio near the Beaches Toronto, free parking",1813554,1462579082166744578,Sophie-Anne,,Birchcliffe-Cliffside,43.69098,-79.27038,Entire home/apt,73,28,159,2024-12-20,1.16,1,262,0,
30956947,Relaxing Getaway - Private bedroom with Breakfast,20363967,1462612809235168459,Bobbi & Emily,,Birchcliffe-Cliffside,43.70084,-79.25722,Private room,78,28,33,2020-03-05,0.37,2,270,0,
30321028,Lovely Getaway - Private bedroom with Breakfast,20363967,1462612809235168459,Bobbi & Emily,,Birchcliffe-Cliffside,43.70047,-79.25843,Private room,81,30,37,2020-03-31,0.41,2,269,0,STR-2012-FYZBHD
20150765,Hidden Gem - Relaxing Bluffs Apartment (TO East),21261125,1462616501998937248,Azia,,Birchcliffe-Cliffside,43.69941,-79.25355,Private room,85,28,10,2019-04-06,0.09,1,268,0,
18310561,New Private 1 Bedrm Suite w/kitchen,76373347,1462817493030524030,Yuling,,Birchcliffe-Cliffside,43.70475,-79.25514,Entire home/apt,48,30,19,2026-02-27,0.17,3,171,1,
16712953,Elegant 2BR Suite Near Scarborough Bluffs Beach,110751066,1462897156964827727,Abul,,Birchcliffe-Cliffside,43.70604,-79.25835,Entire home/apt,229,2,276,2026-05-19,2.45,1,69,30,STR-2203-HKRBHK
4530973,Fantastic Family Get Away- sleeps 8,23026810,1463194312923014130,Elizabeth Beeler,,Birchcliffe-Cliffside,43.687507779682122,-79.26582192,Entire home/apt,946,5,47,2025-08-18,0.36,1,127,5,STR-2009-GJYXPF
29778277,Private Coach House near the Bluffs,224041800,1463215667009907794,Toni,,Birchcliffe-Cliffside,43.68611,-79.26942,Entire home/apt,137,1,132,2026-05-19,1.45,1,180,14,STR-2009-GVCKPH
20624982,NEW- Renovated Main Floor Suite,46580790,1465697671669101420,Haroon,,Birchcliffe-Cliffside,43.70589,-79.26053,Entire home/apt,235,28,112,2026-05-04,1.06,2,332,6,
20768101,grounding self contained basement in the east,106772476,1467294513112698063,Alix,,Birchcliffe-Cliffside,43.7061,-79.25823,Entire home/apt,77,28,22,2022-04-30,0.21,4,69,0,
32674281,growing oasis in the east,106772476,1467294513112698063,Alix,,Birchcliffe-Cliffside,43.70643,-79.26006,Private room,47,28,7,2024-10-08,0.08,4,177,0,
16439850,Lil’ oasis in the east - single room,106772476,1467294513112698063,Alix,,Birchcliffe-Cliffside,43.7058,-79.25921,Private room,59,28,19,2022-11-10,0.17,4,87,0,
16316014,oasis in the east - large room,106772476,1467294513112698063,Alix,,Birchcliffe-Cliffside,43.70632,-79.2579,Private room,71,28,23,2025-10-01,0.2,4,87,1,
23150819,Modern 3 Bedroom Suite (upper Toronto Beaches),121397857,1468233144067913552,April,,Birchcliffe-Cliffside,43.69617,-79.26503,Entire home/apt,104,28,21,2025-12-09,0.22,1,118,1,
29131738,Spacious 2 Bedroom guest suite,200644024,1469046952766634710,Alamgir,,Birchcliffe-Cliffside,43.71189,-79.25091,Entire home/apt,223,28,52,2025-01-08,0.56,1,140,0,STR-2204-FHYHHB
32288674,Beautiful Upper Beaches Area Bungalow With Parking,242363949,1469287001253169954,Jonathan,,Birchcliffe-Cliffside,43.68367,-79.2773,Entire home/apt,212,1,158,2025-12-11,1.79,1,174,12,STR-2204-FDVVHB
29186162,"⭐️Lots of amenitie, Walk to restaurants, near ❤️DT",210303311,1463172939023552712,Phuong,,Blake-Jones,43.67677,-79.33866,Private room,67,1,378,2026-05-06,4.08,3,54,69,STR-2012-FKGBHB
29186640,"⭐️Priv. Bath, Walk to restaurants, subway near❤️DT",210303311,1463172939023552712,Phuong,,Blake-Jones,43.67765,-79.33894,Private room,84,1,506,2026-05-09,5.49,3,58,69,STR-2012-FKGBHB
29186827,"⭐️Ensuite bath, Walk to restaurants, subway, ❤️DT",210303311,1463172939023552712,Phuong,,Blake-Jones,43.67765,-79.33894,Private room,81,1,569,2026-05-09,6.14,3,53,78,STR-2012-FKGBHB
13370172,Earl Grey Gardens,69553556,1466860750116703236,Connie,,Blake-Jones,43.67824,-79.33873,Entire home/apt,100,28,230,2022-11-09,1.91,1,204,0,STR-2011-GZQKVH
31666386,Single bunk bed room - Riverdale Temenos,119352112,1468216887439552345,Karen,,Blake-Jones,43.67281,-79.34107,Private room,61,28,40,2024-08-24,0.45,3,365,0,
5074952,Cozy Furnished Studio Near Subway,8925040,1462790480954211236,Pierre,,Briar Hill-Belgravia,43.70336,-79.44368,Entire home/apt,,29,36,2025-06-04,0.26,1,23,1,
15237035,"Private room and entrance, central location",13616189,1462916657422927357,Leah And Richard,,Briar Hill-Belgravia,43.69857,-79.43952,Entire home/apt,92,28,102,2021-01-01,0.95,1,87,0,
21398062,Cozy room with private entrance,45723943,1465682131411052709,Cynthia,,Briar Hill-Belgravia,43.6991,-79.45381,Private room,41,28,11,2025-09-15,0.11,2,365,1,
16578912,Cozy room with private entrance,45723943,1465682131411052709,Cynthia,,Briar Hill-Belgravia,43.70092,-79.45293,Private room,41,28,8,2022-07-30,0.08,2,365,0,
9495542,Basement near transit with kitchen,48258166,1465729187529010446,Feela,,Briar Hill-Belgravia,43.69723,-79.44645,Private room,278,28,42,2025-05-23,0.34,1,363,0,
3870028,"Bright, spacious studio",19985328,1463096254016496287,Chris,,Bridle Path-Sunnybrook-York Mills,43.71155,-79.38542,Private room,108,4,209,2026-05-15,1.64,1,165,18,STR-2010-HPPDPK
883109,"Spacious, bright, renovated home Toronto-Danforth",4517569,1462659517469165651,Laurie,,Broadview North,43.68385,-79.3525,Entire home/apt,850,4,21,2025-09-14,0.13,1,260,6,STR-2305-GQZDVT
9710405,New Bachelor apt Broadview/Danforth monthly,24495318,1465305316337365502,Hosseinali,,Broadview North,43.68266,-79.36226,Entire home/apt,72,30,0,,,1,276,0,
32811056,Private & Spacious with Laundry by Greektown,58473437,1466700763452181208,Jenny,,Broadview North,43.684587352615495,-79.35498341,Entire home/apt,215,2,53,2026-05-11,0.61,1,21,16,STR-2408-HRVFBY
462366,Quaint Mid-Town Toronto Guestroom,2297131,1462523374871369671,Liz,,Brookhaven-Amesbury,43.7054,-79.48584,Private room,58,28,34,2022-10-14,0.2,1,88,0,
756619,"The Winchester, Modern Bedroom Suite",3982898,1462532911813769849,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,129,2,156,2026-04-30,0.99,3,160,23,STR-2010-HLLXPK
7069679,Modern Design Studio,3982898,1462532911813769849,Andrew,,Cabbagetown-South St.James Town,43.6646545,-79.3711438,Entire home/apt,80,28,109,2026-02-25,0.83,3,214,1,STR-2010-HLLXPK
2684516,Modern Design Guest Suite,3982898,1462532911813769849,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,169,3,95,2026-01-03,0.69,3,144,11,STR-2010-HLLXPK
5559784,Artist's Lovely Cabbagetown Century Home Downtown,4916259,1462668351844778787,Victoria,,Cabbagetown-South St.James Town,43.664803,-79.369743,Entire home/apt,382,2,129,2025-10-03,0.99,1,321,11,STR-2011-JGSXVM
21377139,Modern Lower Level Apartment,19300565,1463074822640596653,Akaash & Bethany,,Cabbagetown-South St.James Town,43.66541,-79.37794,Entire home/apt,102,28,109,2026-05-06,1.04,2,302,5,
26138287,Beautiful & Large Studio Apartment!,22932234,1463192062111529471,Farid,,Cabbagetown-South St.James Town,43.66581,-79.36531,Entire home/apt,47,60,40,2026-03-13,0.42,4,303,4,
24450728,Beautiful Century Home,22932234,1463192062111529471,Farid,,Cabbagetown-South St.James Town,43.66578,-79.36393,Entire home/apt,487,35,10,2021-05-12,0.1,4,358,0,
6347947,“Best view of Toronto!”,29821577,1465439603409713870,Gary,,Cabbagetown-South St.James Town,43.66602,-79.37526,Entire home/apt,285,1,12,2026-05-04,0.09,1,133,6,STR-2511-HVYHPY
7714064,Family room,32293624,1465474357571900368,Ice,,Cabbagetown-South St.James Town,43.66653,-79.37012,Private room,246,28,6,2020-09-13,0.06,4,365,0,
7535686,Elegant High Ceiling Room,32293624,1465474357571900368,Ice,,Cabbagetown-South St.James Town,43.66767,-79.37016,Private room,68,28,10,2020-11-19,0.08,4,365,0,
7713898,Room1,32293624,1465474357571900368,Ice,,Cabbagetown-South St.James Town,43.66577,-79.37462,Private room,85,28,28,2020-12-06,0.22,4,365,0,
23468029,Private 3 bedroom Apartment in Downtown Toronto,33073104,1465484274745206267,Derrik,,Cabbagetown-South St.James Town,43.666353728510138,-79.36828627,Entire home/apt,285,4,189,2026-05-10,1.93,4,81,28,STR-2302-GQCKVT
6373829,Charming apartment in artist's home,33126335,1465485051237738838,Jane,,Cabbagetown-South St.James Town,43.66547,-79.36967,Entire home/apt,,28,61,2025-12-29,0.46,1,22,5,
20557911,Private Bedroom + Ensuite (entire lower level),41043270,1465610839099676004,Andy,,Cabbagetown-South St.James Town,43.66418,-79.37185,Private room,286,1,112,2026-05-12,1.05,3,169,51,STR-2502-GRMFBT
10453290,A Bright Bedroom + Ensuite bathroom in Cabbagetown,41043270,1465610839099676004,Andy,,Cabbagetown-South St.James Town,43.66601,-79.37196,Private room,263,1,149,2026-04-18,1.39,3,187,45,STR-2502-GRMFBT
20460019,A Sunny Bedroom + Private Bathroom in Downtown,41043270,1465610839099676004,Andy,,Cabbagetown-South St.James Town,43.66516,-79.37299,Private room,252,1,169,2026-05-10,1.6,3,189,69,STR-2502-GRMFBT
15328353,Cozy and Modern 2 BDRM House in DT core.,55480187,1465909103995077103,Fernando,,Cabbagetown-South St.James Town,43.66393,-79.37568,Private room,177,1,41,2025-09-28,0.4,1,298,9,STR-2010-JFVDVM
18670446,Toronto City Group Stay,80603071,1466981916267977552,Miroslaw,,Cabbagetown-South St.James Town,43.666938781738281,-79.37179565,Entire home/apt,1065,2,50,2026-05-15,0.46,2,149,9,STR-2010-GTHDPH
16318820,Cozy  two bedroom in central Toronto,104551258,1467256672716621680,Mike,,Cabbagetown-South St.James Town,43.66611,-79.37155,Entire home/apt,151,30,32,2021-08-21,0.28,4,296,0,
20597901,Toronto City Group Stay,104551258,1467256672716621680,Mike,,Cabbagetown-South St.James Town,43.66579,-79.37138,Entire home/apt,1124,30,2,2018-08-06,0.02,4,172,0,
24369125,Private Single Room in Toronto (#1),153757180,1462992417525872376,W,,Caledonia-Fairbank,43.68916,-79.45022,Private room,65,30,16,2022-05-15,0.16,2,89,0,
29238782,Single bedroom main floor #2,24085234,1465282887786346557,Cristina,,Caledonia-Fairbank,43.68828,-79.45868,Private room,34,28,8,2025-05-01,0.09,4,332,0,
32287375,Private bedroom upstairs,24085234,1465282887786346557,Cristina,,Caledonia-Fairbank,43.68796,-79.45869,Private room,,28,4,2022-02-02,0.05,4,147,0,
9586519,Single or master private bedroom main floor),24085234,1465282887786346557,Cristina,,Caledonia-Fairbank,43.68623,-79.45853,Private room,38,30,10,2020-04-30,0.08,4,160,0,
16664283,Guest 2-storey 1BD Apartment in West Toronto,31560782,1465463887945455415,Simone,,Caledonia-Fairbank,43.68561,-79.46044,Private room,125,28,0,,,1,177,0,STR-2305-GRKVHT
25872744,BRIGHT MODERN STUDIO WITH TERRACE,194392795,1469012876990229195,Kyla,,Caledonia-Fairbank,43.69482,-79.45171,Entire home/apt,198,3,224,2026-05-09,2.33,1,111,25,STR-2405-GYCDVV
6835569,Private Central Toronto Apartment Near Casa Loma,14720783,1462591354699252040,Dovran,,Casa Loma,43.67724,-79.41472,Entire home/apt,44,60,93,2026-04-17,0.7,4,213,4,
22544636,"Professionals’ Haven | Gym, Workspace, Balcony",18292018,1462605586009651497,Lily,,Casa Loma,43.68626,-79.41029,Entire home/apt,14,183,6,2025-07-26,0.07,1,231,1,
10406485,"Fantastic area, bright & beautiful",53585883,1462726416690772853,Pia,,Casa Loma,43.676257866222464,-79.4124609,Entire home/apt,245,1,26,2026-04-30,0.21,2,52,6,STR-2511-FZGPPR
10945810,Tarragon Lane two story townhouse,53585883,1462726416690772853,Pia,,Casa Loma,43.676076909709394,-79.41250513,Entire home/apt,351,1,2,2020-01-07,0.02,2,144,0,STR-2511-FZGPPR
25914624,Central - bright spacious 1 bedroom,151604271,1462987471518692423,Sigrid,,Casa Loma,43.68029,-79.40579,Entire home/apt,240,30,21,2022-05-29,0.23,2,279,0,STR-2009-HTQKPL
16267754,Cozy Apartment steps from Casa Loma,17070560,1463001458577175869,Matthew,,Casa Loma,43.67995,-79.41067,Entire home/apt,443,28,3,2017-06-23,0.03,1,90,0,
17402566,Castle  View @ Dupont,20760617,1463137763540960901,Robin,,Casa Loma,43.67878,-79.409744,Private room,152,28,9,2021-08-22,0.08,2,267,0,
31928424,Castle View • Two Bedroom,20760617,1463137763540960901,Robin,,Casa Loma,43.67878,-79.409744,Entire home/apt,170,28,1,2019-07-27,0.01,2,362,0,
4571957,Gorgeous 3-bedroom in Toronto Annex,23699476,1465277443267299673,Alison,,Casa Loma,43.67742,-79.41448,Entire home/apt,485,2,110,2024-09-29,0.82,1,265,0,STR-2203-JGZKVM
32746002,2+ bedroom loft near Yorkville,86338351,1467039058428233658,Alla,,Casa Loma,43.67751,-79.40512,Entire home/apt,34,180,0,,,2,265,0,
21151875,1 Bedroom Apartment Downtown Toronto - Near U Of T,152610913,1468496871586171361,Ann,,Casa Loma,43.67551,-79.40712,Entire home/apt,100,28,88,2025-05-31,0.84,1,36,1,
31444113,Casa D&D - Ground Floor Lakeside Luxury,14858918,1462948594550538907,Desirée,,Centennial Scarborough,43.77512,-79.13634,Entire home/apt,129,28,105,2025-10-26,1.19,1,179,10,STR-2011-HFPDVJ
23187168,"One Bedroom , Private entrance/washroom",172052824,1463055905290909659,D.Anushka,,Centennial Scarborough,43.79172,-79.15496,Private room,,14,181,2026-05-06,1.81,1,12,5,STR-2011-HCRRVJ
19706966,Lathasa Vacation house,41511076,1465616969741962026,Padmapriya,,Centennial Scarborough,43.77738,-79.15184,Entire home/apt,308,28,2,2018-01-06,0.02,1,365,0,
24269012,"Guest Suite in Port Union, Toronto",55034783,1465902348026655449,Tharshini,,Centennial Scarborough,43.78052,-79.14294,Private room,127,28,0,,,1,173,0,
19848460,Bedroom Two with Backyard View,137813925,1468369262431586920,Bertha,,Centennial Scarborough,43.78171,-79.14824,Private room,123,28,59,2019-12-15,0.55,3,88,0,
20292789,Bedroom One with Backyard View,137813925,1468369262431586920,Bertha,,Centennial Scarborough,43.78156,-79.14925,Private room,123,28,60,2020-01-01,0.57,3,89,0,
20036982,Private Master Bedroom,137813925,1468369262431586920,Bertha,,Centennial Scarborough,43.78177,-79.14907,Private room,123,28,47,2019-12-22,0.44,3,88,0,
14371841,Fancy one bedroom condo Yonge & Bloor (Long Term),195095,1462512343678917146,Urbano,,Church-Yonge Corridor,43.67075,-79.3837,Entire home/apt,122,28,3,2019-05-26,0.03,13,265,0,
17475939,Queen Street One bedroom condo - Long term,195095,1462512343678917146,Urbano,,Church-Yonge Corridor,43.65419,-79.37763,Entire home/apt,110,28,48,2025-10-06,0.43,13,265,2,
50110,Yorkville one bedroom Condo,195095,1462512343678917146,Urbano,,Church-Yonge Corridor,43.66899,-79.38559,Entire home/apt,112,28,61,2024-08-30,0.32,13,244,0,
154743,Downtown Yorkville Toronto,744412,1462513933519663858,Gloria,,Church-Yonge Corridor,43.67018,-79.38372,Entire home/apt,100,28,72,2026-04-20,0.4,1,196,3,
18967545,Stunning View-Dundas SQ/Eaton CTR/St.Michaels HOSP,846505,1462514651017342894,Julie,,Church-Yonge Corridor,43.65546,-79.3796,Entire home/apt,57,60,126,2026-01-13,1.15,35,112,2,
790887,Downtown Central Suite,2056128,1462521929114602087,Robert,,Church-Yonge Corridor,43.66414,-79.38351,Private room,153,1,663,2026-05-14,4.21,1,111,72,STR-2204-GLMPHG
1718208,Suite in a Premium Hotel - Min 12 months.,579683,1462522468769337176,Liron,,Church-Yonge Corridor,43.64849,-79.37597,Entire home/apt,8,365,43,2016-12-24,0.34,1,365,0,
9296362,1 Bedroom Modern King-Union near TTC &Go train,2180237,1462522695596512830,M-Hassan,,Church-Yonge Corridor,43.64788,-79.37712,Entire home/apt,27,180,13,2018-04-16,0.1,2,265,0,
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,1462525155169941540,Pere,,Church-Yonge Corridor,43.67005,-79.38372,Entire home/apt,,120,64,2025-01-19,0.36,1,24,0,
4070051,Stunning Luxe 2Bed 2Bath LakeView DTown Waterfront,963354,1462534410621200049,Darryl,,Church-Yonge Corridor,43.65897,-79.38044,Entire home/apt,149,28,209,2017-09-24,1.47,10,86,0,
3264728,The Loft / Lower Rate / Welcome Health Care worker,1170217,1462538780220417425,Frank,,Church-Yonge Corridor,43.66043,-79.37853,Private room,98,28,30,2025-04-16,0.22,2,349,0,
224775,"Location, Location downtown Toronto /  Lower Rate",1170217,1462538780220417425,Frank,,Church-Yonge Corridor,43.6619,-79.37727,Private room,74,28,42,2026-05-06,0.32,2,144,2,
959676,Casa Palma Azul,5214021,1462539490840747536,Michael,,Church-Yonge Corridor,43.664981641228515,-79.37962976,Entire home/apt,132,28,42,2026-05-18,0.27,1,337,3,
32339751,Modern Residence with Parking @ Heart of Downtown,1424576,1462545429756251808,Mahe,,Church-Yonge Corridor,43.66236599498351,-79.38079374,Entire home/apt,276,28,102,2025-11-19,1.3,1,161,22,STR-2104-HFPKVJ
32735994,2R New Modern Downtown 1 Bedrm Apt Prime Location,9923100,1462571842791819434,Edward,,Church-Yonge Corridor,43.66531,-79.38272,Entire home/apt,89,28,9,2025-06-28,0.14,17,353,1,
2618025,2F Modern Bright Bachelor,9923100,1462571842791819434,Edward,,Church-Yonge Corridor,43.66667,-79.38137,Entire home/apt,81,28,107,2024-11-17,0.73,17,281,0,
11239943,1F Downtown New Clean Bachelor Unit,9923100,1462571842791819434,Edward,,Church-Yonge Corridor,43.66725,-79.38191,Entire home/apt,87,28,92,2026-03-12,0.75,17,159,4,
2474185,Village Landing,1862894,1462580344893815756,Daniel,,Church-Yonge Corridor,43.664230965149777,-79.38212367,Private room,145,28,14,2024-11-18,0.58,1,179,0,STR-2404-HLFRVX
12824971,Downtown apartment with parking,2242693,1462589951859730583,Christian,,Church-Yonge Corridor,43.654389993736146,-79.37810854,Entire home/apt,391,2,200,2026-04-26,1.65,1,191,30,STR-2207-FPTVHC
